code,disease,category
52285,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52287,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52290,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52300,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52301,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52305,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52310,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52315,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52317,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52318,"""Urethra and Bladder Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52320,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52325,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52327,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52330,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52332,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52334,"""Ureter and Pelvis Transurethral Surgical Procedures.Urology. Robotic-assisted kidney and ureter procedures""",Surgery
52341,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52342,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52343,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52344,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52345,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52346,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52351,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52352,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52353,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52354,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52355,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52356,"""Ureter and Pelvis Transurethral Surgical Procedures.""",Surgery
52400,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52402,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52441,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52442,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52450,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52500,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52601,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52630,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52640,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52647,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52648,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52649,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
52700,"""Vesical Neck and Prostate Surgical Procedures.""",Surgery
53000,"""Incision Procedures on the Urethra.""",Surgery
53010,"""Incision Procedures on the Urethra.Urology. Endoscopy Nephroscopy""",Surgery
53020,"""Incision Procedures on the Urethra.Urology. Endoscopy Nephroscopy""",Surgery
53025,"""Incision Procedures on the Urethra.Urology. Endoscopy Nephroscopy""",Surgery
53040,"""Incision Procedures on the Urethra.""",Surgery
53060,"""Incision Procedures on the Urethra.""",Surgery
53080,"""Incision Procedures on the Urethra.""",Surgery
53085,"""Incision Procedures on the Urethra.""",Surgery
53200,"""Excision Procedures on the Urethra.""",Surgery
53210,"""Excision Procedures on the Urethra.""",Surgery
53215,"""Excision Procedures on the Urethra.""",Surgery
53220,"""Excision Procedures on the Urethra.""",Surgery
53230,"""Excision Procedures on the Urethra.""",Surgery
53235,"""Excision Procedures on the Urethra.""",Surgery
53240,"""Excision Procedures on the Urethra.""",Surgery
53250,"""Excision Procedures on the Urethra.""",Surgery
53260,"""Excision Procedures on the Urethra.""",Surgery
53265,"""Excision Procedures on the Urethra.""",Surgery
53270,"""Excision Procedures on the Urethra.""",Surgery
53275,"""Excision Procedures on the Urethra.""",Surgery
53400,"""Repair Procedures on the Urethra.""",Surgery
53405,"""Repair Procedures on the Urethra.""",Surgery
53410,"""Repair Procedures on the Urethra.""",Surgery
53415,"""Repair Procedures on the Urethra.""",Surgery
53420,"""Repair Procedures on the Urethra.""",Surgery
53425,"""Repair Procedures on the Urethra.""",Surgery
53430,"""Repair Procedures on the Urethra.""",Surgery
53431,"""Repair Procedures on the Urethra.""",Surgery
53440,"""Repair Procedures on the Urethra.""",Surgery
53442,"""Repair Procedures on the Urethra.""",Surgery
53444,"""Repair Procedures on the Urethra.""",Surgery
53445,"""Repair Procedures on the Urethra.""",Surgery
53446,"""Repair Procedures on the Urethra.""",Surgery
53447,"""Repair Procedures on the Urethra.""",Surgery
53448,"""Repair Procedures on the Urethra.""",Surgery
53449,"""Repair Procedures on the Urethra.""",Surgery
53450,"""Repair Procedures on the Urethra.""",Surgery
53451,"""Repair Procedures on the Urethra.""",Surgery
53452,"""Repair Procedures on the Urethra.""",Surgery
53453,"""Repair Procedures on the Urethra.""",Surgery
53454,"""Repair Procedures on the Urethra.""",Surgery
53460,"""Repair Procedures on the Urethra.""",Surgery
53500,"""Repair Procedures on the Urethra.""",Surgery
53502,"""Repair Procedures on the Urethra.""",Surgery
53505,"""Repair Procedures on the Urethra.""",Surgery
53510,"""Repair Procedures on the Urethra.""",Surgery
53515,"""Repair Procedures on the Urethra.""",Surgery
53520,"""Repair Procedures on the Urethra.""",Surgery
53600,"""Manipulation Procedures on the Urethra.""",Surgery
53601,"""Manipulation Procedures on the Urethra.""",Surgery
53605,"""Manipulation Procedures on the Urethra.""",Surgery
53620,"""Manipulation Procedures on the Urethra.""",Surgery
53621,"""Manipulation Procedures on the Urethra.""",Surgery
53660,"""Manipulation Procedures on the Urethra.""",Surgery
53661,"""Manipulation Procedures on the Urethra.""",Surgery
53665,"""Manipulation Procedures on the Urethra.""",Surgery
53850,"""Other Procedures on the Urethra.""",Surgery
53852,"""Other Procedures on the Urethra.""",Surgery
53854,"""Other Procedures on the Urethra.""",Surgery
53855,"""Other Procedures on the Urethra.""",Surgery
53860,"""Other Procedures on the Urethra.""",Surgery
53899,"""Other Procedures on the Urethra.""",Surgery
54000,"""Incision Procedures on the Penis.""",Surgery
54001,"""Incision Procedures on the Penis.""",Surgery
54015,"""Incision Procedures on the Penis.""",Surgery
54050,"""Destruction Procedures on the Penis.""",Surgery
54055,"""Destruction Procedures on the Penis.""",Surgery
54056,"""Destruction Procedures on the Penis.""",Surgery
54057,"""Destruction Procedures on the Penis.""",Surgery
54060,"""Destruction Procedures on the Penis.""",Surgery
54065,"""Destruction Procedures on the Penis.""",Surgery
54100,"""Excision Procedures on the Penis.""",Surgery
54105,"""Excision Procedures on the Penis.""",Surgery
54110,"""Excision Procedures on the Penis.""",Surgery
54111,"""Excision Procedures on the Penis.""",Surgery
54112,"""Excision Procedures on the Penis.""",Surgery
54115,"""Excision Procedures on the Penis.""",Surgery
54120,"""Excision Procedures on the Penis.""",Surgery
54125,"""Excision Procedures on the Penis.""",Surgery
54130,"""Excision Procedures on the Penis.""",Surgery
54135,"""Excision Procedures on the Penis.""",Surgery
54150,"""Excision Procedures on the Penis.""",Surgery
54160,"""Excision Procedures on the Penis.""",Surgery
54161,"""Excision Procedures on the Penis.""",Surgery
54162,"""Excision Procedures on the Penis.""",Surgery
54163,"""Excision Procedures on the Penis.""",Surgery
54164,"""Excision Procedures on the Penis.""",Surgery
54200,"""Introduction Procedures on the Penis.""",Surgery
54205,"""Introduction Procedures on the Penis.""",Surgery
54220,"""Introduction Procedures on the Penis.""",Surgery
54230,"""Introduction Procedures on the Penis.""",Surgery
54231,"""Introduction Procedures on the Penis.""",Surgery
54235,"""Introduction Procedures on the Penis.""",Surgery
54240,"""Introduction Procedures on the Penis.""",Surgery
54250,"""Introduction Procedures on the Penis.""",Surgery
54300,"""Repair Procedures on the Penis.""",Surgery
54304,"""Repair Procedures on the Penis.""",Surgery
54308,"""Repair Procedures on the Penis.""",Surgery
54312,"""Repair Procedures on the Penis.""",Surgery
54316,"""Repair Procedures on the Penis.""",Surgery
54318,"""Repair Procedures on the Penis.""",Surgery
54322,"""Repair Procedures on the Penis.""",Surgery
54324,"""Repair Procedures on the Penis.""",Surgery
54326,"""Repair Procedures on the Penis.""",Surgery
54328,"""Repair Procedures on the Penis.""",Surgery
54332,"""Repair Procedures on the Penis.""",Surgery
54336,"""Repair Procedures on the Penis.""",Surgery
54340,"""Repair Procedures on the Penis.""",Surgery
54344,"""Repair Procedures on the Penis.""",Surgery
54348,"""Repair Procedures on the Penis.""",Surgery
54352,"""Repair Procedures on the Penis.""",Surgery
54360,"""Repair Procedures on the Penis.""",Surgery
54380,"""Repair Procedures on the Penis.""",Surgery
54385,"""Repair Procedures on the Penis.""",Surgery
54390,"""Repair Procedures on the Penis.""",Surgery
54400,"""Repair Procedures on the Penis.""",Surgery
54401,"""Repair Procedures on the Penis.""",Surgery
54405,"""Repair Procedures on the Penis.""",Surgery
54406,"""Repair Procedures on the Penis.""",Surgery
54408,"""Repair Procedures on the Penis.""",Surgery
54410,"""Repair Procedures on the Penis.""",Surgery
54411,"""Repair Procedures on the Penis.""",Surgery
54415,"""Repair Procedures on the Penis.""",Surgery
54416,"""Repair Procedures on the Penis.""",Surgery
54417,"""Repair Procedures on the Penis.""",Surgery
54420,"""Repair Procedures on the Penis.""",Surgery
54430,"""Repair Procedures on the Penis.""",Surgery
54435,"""Repair Procedures on the Penis.""",Surgery
54437,"""Repair Procedures on the Penis.""",Surgery
54438,"""Repair Procedures on the Penis.""",Surgery
54440,"""Repair Procedures on the Penis.""",Surgery
54450,"""Manipulation Procedures on the Penis.""",Surgery
54500,"""Excision Procedures on the Testis.""",Surgery
54505,"""Excision Procedures on the Testis.""",Surgery
54512,"""Excision Procedures on the Testis.""",Surgery
54520,"""Excision Procedures on the Testis.""",Surgery
54522,"""Excision Procedures on the Testis.""",Surgery
54530,"""Excision Procedures on the Testis.""",Surgery
54535,"""Excision Procedures on the Testis.""",Surgery
54550,"""Exploration Procedures on the Testis.""",Surgery
54560,"""Exploration Procedures on the Testis.""",Surgery
54600,"""Repair Procedures on the Testis.""",Surgery
54620,"""Repair Procedures on the Testis.""",Surgery
54640,"""Repair Procedures on the Testis.""",Surgery
54650,"""Repair Procedures on the Testis.""",Surgery
54660,"""Repair Procedures on the Testis.""",Surgery
54670,"""Repair Procedures on the Testis.""",Surgery
54680,"""Repair Procedures on the Testis.""",Surgery
54690,"""Laparoscopic Procedures on the Testis.""",Surgery
54692,"""Laparoscopic Procedures on the Testis.""",Surgery
54699,"""Laparoscopic Procedures on the Testis.""",Surgery
54700,"""Incision Procedures on the Epididymis.""",Surgery
54800,"""Excision Procedures on the Epididymis.""",Surgery
54830,"""Excision Procedures on the Epididymis.""",Surgery
54840,"""Excision Procedures on the Epididymis.""",Surgery
54860,"""Excision Procedures on the Epididymis.""",Surgery
54861,"""Excision Procedures on the Epididymis.""",Surgery
54865,"""Exploration of Epididymis.""",Surgery
54900,"""Repair Procedures on the Epididymis.""",Surgery
54901,"""Repair Procedures on the Epididymis.""",Surgery
55000,"""Incision Procedures on the Tunica Vaginalis.""",Surgery
55040,"""Excision Procedures on the Tunica Vaginalis.""",Surgery
55041,"""Excision Procedures on the Tunica Vaginalis.""",Surgery
55060,"""Repair Procedures on the Tunica Vaginalis.""",Surgery
55100,"""Incision Procedures on the Scrotum.""",Surgery
55110,"""Incision Procedures on the Scrotum.""",Surgery
55120,"""Incision Procedures on the Scrotum.""",Surgery
55150,"""Excision Procedures on the Scrotum.""",Surgery
55175,"""Repair Procedures on the Scrotum.""",Surgery
55180,"""Repair Procedures on the Scrotum.""",Surgery
55200,"""Incision Procedures on the Vas Deferens.""",Surgery
55250,"""Excision Procedures on the Vas Deferens.""",Surgery
55300,"""Introduction Procedures on the Vas Deferens.""",Surgery
55400,"""Repair Procedures on the Vas Deferens.""",Surgery
55500,"""Excision Procedures on the Spermatic Cord.""",Surgery
55520,"""Excision Procedures on the Spermatic Cord.""",Surgery
55530,"""Excision Procedures on the Spermatic Cord.""",Surgery
55535,"""Excision Procedures on the Spermatic Cord.""",Surgery
55540,"""Excision Procedures on the Spermatic Cord.""",Surgery
55550,"""Laparoscopic Procedures on the Spermatic Cord.""",Surgery
55559,"""Laparoscopic Procedures on the Spermatic Cord.""",Surgery
55600,"""Incision Procedures on the Seminal Vesicles.""",Surgery
55605,"""Incision Procedures on the Seminal Vesicles.""",Surgery
55650,"""Excision Procedures on the Seminal Vesicles.""",Surgery
55680,"""Excision Procedures on the Seminal Vesicles.""",Surgery
55700,"""Incision Procedures on the Prostate.""",Surgery
55705,"""Incision Procedures on the Prostate.""",Surgery
55706,"""Incision Procedures on the Prostate.""",Surgery
55720,"""Incision Procedures on the Prostate.""",Surgery
55725,"""Incision Procedures on the Prostate.""",Surgery
55801,"""Excision Procedures on the Prostate.""",Surgery
55810,"""Excision Procedures on the Prostate.""",Surgery
55812,"""Excision Procedures on the Prostate.""",Surgery
55815,"""Excision Procedures on the Prostate.""",Surgery
55821,"""Excision Procedures on the Prostate.""",Surgery
55831,"""Excision Procedures on the Prostate.""",Surgery
55840,"""Excision Procedures on the Prostate.""",Surgery
55842,"""Excision Procedures on the Prostate.""",Surgery
55845,"""Excision Procedures on the Prostate.""",Surgery
55860,"""Excision Procedures on the Prostate.""",Surgery
55862,"""Excision Procedures on the Prostate.""",Surgery
55865,"""Excision Procedures on the Prostate.""",Surgery
55866,"""Laparoscopic Procedures on the Prostate.""",Surgery
55867,"""Laparoscopic Procedures on the Prostate.""",Surgery
55870,"""Other Procedures on the Prostate.""",Surgery
55873,"""Other Procedures on the Prostate.""",Surgery
