code,disease,category
G9755,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9756,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9757,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9758,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9760,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9761,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9762,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9763,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9764,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9765,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9766,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9767,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9768,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9769,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9770,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9771,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9772,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9773,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9775,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9776,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9777,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9779,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9780,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9781,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9782,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9784,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9785,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9786,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9787,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9788,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9789,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9790,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9791,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9792,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9793,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9794,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9795,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9796,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9797,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9805,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9806,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9807,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9812,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
G9813,"""Additional Assorted Quality Measures .Administrative. social. and other medical services""",Medical Equipment and Supplies
